seq.name,gene_symbol
ENST00000389704.4,EXOSC8
ENST00000389707.8,ARNTL
ENST00000389709.8,ZXDC
ENST00000389727.8,RFLNA
ENST00000389737.5,TRMT44
ENST00000389740.3,GPR149
ENST00000389749.9,TRMT61A
ENST00000389759.7,PKP4
ENST00000389793.6,LYST
ENST00000389798.7,LRCH1
ENST00000389805.9,SQSTM1
ENST00000389811.8,ACOXL
ENST00000389817.7,ABCC8
ENST00000389832.7,MRGPRE
ENST00000389834.9,TMEM87A
ENST00000389840.6,DNAH17
ENST00000389851.10,UVSSA
ENST00000389857.11,CCDC88C
ENST00000389874.3,FAM124B
ENST00000389879.9,CCNK
ENST00000389902.7,RNF216
ENST00000389908.7,RUBCNL
ENST00000389912.7,COX16
ENST00000389915.4,FAM168B
ENST00000389916.5,KIF19
ENST00000389919.8,ZFP91-CNTF
ENST00000389934.7,TEX14
ENST00000389960.8,SYTL2
ENST00000389983.6,IL17REL
ENST00000390237.2,IGKC
ENST00000390238.2,IGKJ5
ENST00000390239.2,IGKJ4
ENST00000390240.2,IGKJ3
ENST00000390241.3,IGKJ2
ENST00000390242.2,IGKJ1
ENST00000390243.2,IGKV4-1
ENST00000390244.2,IGKV5-2
ENST00000390247.2,IGKV3-7
ENST00000390252.2,IGKV3-15
ENST00000390256.2,IGKV6-21
ENST00000390268.2,IGKV2D-26
ENST00000390270.2,IGKV3D-20
ENST00000390271.2,IGKV6D-41
ENST00000390277.3,IGKV3D-11
ENST00000390278.3,IGKV1D-42
ENST00000390282.2,IGLV4-69
ENST00000390283.2,IGLV8-61
ENST00000390284.2,IGLV4-60
ENST00000390285.4,IGLV6-57
ENST00000390286.3,IGLV11-55
ENST00000390287.2,IGLV10-54
ENST00000390289.2,IGLV5-52
ENST00000390290.3,IGLV1-51
ENST00000390291.2,IGLV1-50
ENST00000390293.1,IGLV5-48
ENST00000390294.2,IGLV1-47
ENST00000390295.3,IGLV7-46
ENST00000390296.2,IGLV5-45
ENST00000390297.3,IGLV1-44
ENST00000390298.2,IGLV7-43
ENST00000390299.2,IGLV1-40
ENST00000390300.2,IGLV5-37
ENST00000390301.3,IGLV1-36
ENST00000390302.3,IGLV2-33
ENST00000390303.3,IGLV3-32
ENST00000390304.2,IGLV3-27
ENST00000390305.2,IGLV3-25
ENST00000390306.2,IGLV2-23
ENST00000390307.2,IGLV3-22
ENST00000390308.2,IGLV3-21
ENST00000390309.2,IGLV3-19
ENST00000390310.3,IGLV2-18
ENST00000390311.3,IGLV3-16
ENST00000390312.2,IGLV2-14
ENST00000390313.3,IGLV3-12
ENST00000390314.2,IGLV2-11
ENST00000390315.3,IGLV3-10
ENST00000390316.2,IGLV3-9
ENST00000390318.2,IGLV4-3
ENST00000390319.2,IGLV3-1
ENST00000390320.2,IGLJ1
ENST00000390321.2,IGLC1
ENST00000390322.2,IGLJ2
ENST00000390323.2,IGLC2
ENST00000390324.2,IGLJ3
ENST00000390325.2,IGLC3
ENST00000390326.2,IGLJ4
ENST00000390327.2,IGLJ5
ENST00000390328.2,IGLJ6
ENST00000390330.2,IGLJ7
ENST00000390331.3,IGLC7
ENST00000390333.1,TRGJ2
ENST00000390334.1,TRGJP2
ENST00000390337.1,TRGJ1
ENST00000390338.2,TRGJP
ENST00000390339.1,TRGJP1
ENST00000390340.2,TRGV11
ENST00000390341.2,TRGV10
ENST00000390343.2,TRGV8
ENST00000390344.2,TRGV5
ENST00000390345.2,TRGV4
ENST00000390346.2,TRGV3
ENST00000390348.2,TRGV1
ENST00000390353.2,TRBV6-1
ENST00000390357.3,TRBV4-1
ENST00000390360.3,TRBV6-4
ENST00000390361.3,TRBV7-3
ENST00000390362.1,TRBV5-3
ENST00000390363.2,TRBV9
ENST00000390364.3,TRBV10-1
ENST00000390367.3,TRBV11-1
ENST00000390368.2,TRBV6-5
ENST00000390369.2,TRBV7-4
ENST00000390371.3,TRBV6-6
ENST00000390372.3,TRBV5-5
ENST00000390373.2,TRBV6-7
ENST00000390374.3,TRBV7-6
ENST00000390375.2,TRBV5-6
ENST00000390376.2,TRBV6-8
ENST00000390377.1,TRBV7-7
ENST00000390378.1,TRBV5-7
ENST00000390381.3,TRBV5-1
ENST00000390387.3,TRBV3-1
ENST00000390392.3,TRBV4-2
ENST00000390393.3,TRBV19
ENST00000390394.3,TRBV20-1
ENST00000390396.1,TRBV23-1
ENST00000390397.2,TRBV24-1
ENST00000390398.3,TRBV25-1
ENST00000390399.3,TRBV27
ENST00000390400.2,TRBV28
ENST00000390412.1,TRBJ2-1
ENST00000390413.1,TRBJ2-2
ENST00000390414.1,TRBJ2-2P
ENST00000390415.1,TRBJ2-3
ENST00000390416.1,TRBJ2-4
ENST00000390417.1,TRBJ2-5
ENST00000390418.1,TRBJ2-6
ENST00000390419.1,TRBJ2-7
ENST00000390423.2,TRAV1-2
ENST00000390424.2,TRAV2
ENST00000390425.2,TRAV3
ENST00000390426.2,TRAV4
ENST00000390427.3,TRAV5
ENST00000390428.3,TRAV6
ENST00000390429.3,TRAV7
ENST00000390430.2,TRAV8-1
ENST00000390431.3,TRAV9-1
ENST00000390432.2,TRAV10
ENST00000390433.1,TRAV12-1
ENST00000390434.3,TRAV8-2
ENST00000390435.1,TRAV8-3
ENST00000390436.2,TRAV13-1
ENST00000390437.2,TRAV12-2
ENST00000390438.2,TRAV8-4
ENST00000390439.2,TRAV13-2
ENST00000390440.2,TRAV14DV4
ENST00000390441.2,TRAV9-2
ENST00000390442.3,TRAV12-3
ENST00000390443.3,TRAV8-6
ENST00000390444.1,TRAV16
ENST00000390445.2,TRAV17
ENST00000390446.3,TRAV18
ENST00000390447.3,TRAV19
ENST00000390448.3,TRAV20
ENST00000390449.3,TRAV21
ENST00000390450.3,TRAV22
ENST00000390451.2,TRAV23DV6
ENST00000390453.1,TRAV24
ENST00000390454.2,TRAV25
ENST00000390455.3,TRAV26-1
ENST00000390456.3,TRAV8-7
ENST00000390457.2,TRAV27
ENST00000390458.3,TRAV29DV5
ENST00000390460.1,TRAV26-2
ENST00000390461.2,TRAV34
ENST00000390463.3,TRAV36DV7
ENST00000390464.2,TRAV38-1
ENST00000390465.2,TRAV38-2DV8
ENST00000390466.1,TRAV39
ENST00000390467.3,TRAV40
ENST00000390468.1,TRAV41
ENST00000390469.2,TRDV2
ENST00000390473.1,TRDJ1
ENST00000390474.1,TRDJ4
ENST00000390475.1,TRDJ2
ENST00000390476.1,TRDJ3
ENST00000390477.2,TRDC
ENST00000390479.2,TRAJ61
ENST00000390480.2,TRAJ59
ENST00000390481.1,TRAJ58
ENST00000390482.1,TRAJ57
ENST00000390483.1,TRAJ56
ENST00000390484.1,TRAJ54
ENST00000390485.1,TRAJ53
ENST00000390486.1,TRAJ52
ENST00000390487.1,TRAJ50
ENST00000390488.1,TRAJ49
ENST00000390489.1,TRAJ48
ENST00000390490.1,TRAJ47
ENST00000390491.1,TRAJ46
ENST00000390492.1,TRAJ45
ENST00000390493.1,TRAJ44
ENST00000390494.1,TRAJ43
ENST00000390495.1,TRAJ42
ENST00000390496.1,TRAJ41
ENST00000390497.1,TRAJ40
ENST00000390498.1,TRAJ39
ENST00000390499.1,TRAJ38
ENST00000390502.1,TRAJ35
ENST00000390503.1,TRAJ34
ENST00000390504.1,TRAJ33
ENST00000390505.1,TRAJ32
ENST00000390506.1,TRAJ31
ENST00000390507.1,TRAJ30
ENST00000390508.1,TRAJ29
ENST00000390509.1,TRAJ28
ENST00000390510.1,TRAJ27
ENST00000390511.1,TRAJ26
ENST00000390512.2,TRAJ25
ENST00000390513.1,TRAJ24
ENST00000390514.1,TRAJ23
ENST00000390515.1,TRAJ22
ENST00000390516.1,TRAJ21
ENST00000390517.1,TRAJ20
ENST00000390518.1,TRAJ19
ENST00000390519.1,TRAJ18
ENST00000390520.1,TRAJ17
ENST00000390521.1,TRAJ16
ENST00000390523.1,TRAJ14
ENST00000390524.1,TRAJ13
ENST00000390525.1,TRAJ12
ENST00000390526.1,TRAJ11
ENST00000390527.1,TRAJ10
ENST00000390528.1,TRAJ9
ENST00000390530.1,TRAJ7
ENST00000390531.1,TRAJ6
ENST00000390532.1,TRAJ5
ENST00000390533.1,TRAJ4
ENST00000390534.1,TRAJ3
ENST00000390535.2,TRAJ2
ENST00000390536.2,TRAJ1
ENST00000390548.6,IGHG1
ENST00000390556.6,IGHD
ENST00000390560.2,IGHJ6
ENST00000390564.2,IGHJ2
ENST00000390565.1,IGHJ1
ENST00000390567.1,IGHD1-26
ENST00000390569.1,IGHD5-24
ENST00000390571.1,IGHD3-22
ENST00000390572.1,IGHD2-21
ENST00000390574.1,IGHD6-19
ENST00000390575.1,IGHD5-18
ENST00000390577.1,IGHD3-16
ENST00000390578.1,IGHD2-15
ENST00000390580.1,IGHD6-13
ENST00000390581.1,IGHD5-12
ENST00000390583.1,IGHD3-10
ENST00000390584.1,IGHD3-9
ENST00000390585.1,IGHD2-8
ENST00000390588.1,IGHD5-5
ENST00000390590.1,IGHD3-3
ENST00000390591.1,IGHD2-2
ENST00000390593.2,IGHV6-1
ENST00000390594.3,IGHV1-2
ENST00000390595.3,IGHV1-3
ENST00000390597.3,IGHV2-5
ENST00000390598.2,IGHV3-7
ENST00000390601.3,IGHV3-11
ENST00000390602.3,IGHV3-13
ENST00000390603.2,IGHV3-15
ENST00000390604.2,IGHV3-16
ENST00000390605.2,IGHV1-18
ENST00000390606.3,IGHV3-20
ENST00000390607.2,IGHV3-21
ENST00000390609.3,IGHV3-23
ENST00000390610.2,IGHV1-24
ENST00000390611.2,IGHV2-26
ENST00000390612.3,IGHV4-28
ENST00000390615.2,IGHV3-33
ENST00000390616.2,IGHV4-34
ENST00000390617.2,IGHV3-35
ENST00000390618.2,IGHV3-38
ENST00000390619.2,IGHV4-39
ENST00000390621.3,IGHV1-45
ENST00000390622.2,IGHV1-46
ENST00000390624.3,IGHV3-48
ENST00000390625.3,IGHV3-49
ENST00000390626.2,IGHV5-51
ENST00000390627.3,IGHV3-53
ENST00000390628.3,IGHV1-58
ENST00000390629.3,IGHV4-59
ENST00000390630.3,IGHV4-61
ENST00000390632.2,IGHV3-66
ENST00000390633.2,IGHV1-69
ENST00000390634.3,IGHV2-70D
ENST00000390636.2,IGHV3-73
ENST00000390639.2,IGHV7-81
ENST00000390645.2,ARL4C
ENST00000390649.8,NLRP5
ENST00000390654.8,COL23A1
ENST00000390658.4,EID2
ENST00000390661.5,KRTAP4-4
ENST00000390665.9,PPP2R3B,
ENST00000390666.4,TSSK1B
ENST00000390669.7,CCL25
ENST00000390673.2,TAS2R19
ENST00000390675.2,TAS2R31
ENST00000390677.2,TAS2R13
ENST00000390680.2,TPTE2
ENST00000390689.3,KRTAP19-1
ENST00000390690.2,KRTAP13-3
ENST00000391352.1,KRTAP16-1
ENST00000391353.1,KRTAP29-1
ENST00000391354.1,KRTAP9-7
ENST00000391355.1,KRTAP9-6
ENST00000391356.4,KRTAP4-3
ENST00000391403.4,CTAGE1
ENST00000391413.4,KRTAP4-11
ENST00000391417.5,KRTAP4-7
ENST00000391418.3,KRTAP2-3
ENST00000391419.3,KRTAP2-1
ENST00000391429.1,BHLHA9
ENST00000391440.3,RTL8B
ENST00000391586.3,KRTAP3-3
ENST00000391587.3,KRTAP3-2
ENST00000391588.3,KRTAP3-1
ENST00000391617.1,KRTAP12-1
ENST00000391618.1,KRTAP12-4
ENST00000391620.2,KRTAP10-3
ENST00000391621.1,KRTAP10-2
ENST00000391624.1,KRTAP6-3
ENST00000391701.1,ZNF552
ENST00000391705.7,ZNF304
ENST00000391711.7,ZNF829
ENST00000391720.8,DNAAF3
ENST00000391728.8,KIR3DL1
ENST00000391736.5,LILRB4
ENST00000391742.7,LAIR1
ENST00000391750.5,LILRB3
ENST00000391759.5,TFPT
ENST00000391767.5,CACNG7
ENST00000391777.3,ZNF816-ZNF321P
ENST00000391781.6,ZNF468
ENST00000391785.7,ZNF701
ENST00000391788.6,ZNF528
ENST00000391802.1,KLK14
ENST00000391805.5,KLK10
ENST00000391812.5,C19orf48
ENST00000391828.7,NLRP3
ENST00000391834.6,AKT1S1
ENST00000391842.5,PTOV1
ENST00000391851.8,PRMT1
ENST00000391857.9,RPL13A
ENST00000391860.7,PGBD5
ENST00000391894.6,KCNK2
ENST00000391901.7,ZNF541
ENST00000391916.7,DACT3
ENST00000391945.9,ERCC2
ENST00000391946.7,KLC3
ENST00000391958.6,ZNF233
ENST00000391967.7,LAD1
ENST00000391973.6,SEPTIN2
ENST00000391984.7,CAPN10
ENST00000391989.6,OTOS
ENST00000391997.3,PDC
ENST00000392002.7,TMEM91
ENST00000392006.8,HNRNPUL1
ENST00000392011.7,SH3BP4
ENST00000392017.9,ATG16L1
ENST00000392027.3,ALPP
ENST00000392038.7,AKT2
ENST00000392039.2,GPR55
ENST00000392045.8,SP140
ENST00000392051.4,LGALS16
ENST00000392055.7,PID1
ENST00000392067.7,SAMD4A
ENST00000392070.6,PAX3
ENST00000392102.6,TTLL4
ENST00000392105.7,STK36
ENST00000392129.10,TMCO1
ENST00000392133.7,XRCC5
ENST00000392142.9,MAP3K4
ENST00000392161.4,ZFP82
ENST00000392167.4,PNLDC1
ENST00000392173.6,ZNF565
ENST00000392185.8,SNX9
ENST00000392197.7,ZBTB32
ENST00000392209.7,CCNYL1
ENST00000392213.8,MAG
ENST00000392219.7,FXYD5
ENST00000392226.5,HPN
ENST00000392238.3,FAM117B
ENST00000392246.6,SUMO1
ENST00000392250.7,DPY19L3
ENST00000392271.6,URI1
ENST00000392288.6,ZNF493
ENST00000392319.6,ZNF84
ENST00000392325.9,WDR45B
ENST00000392328.6,MFSD6
ENST00000392335.6,ARMC6
ENST00000392341.5,SLC16A3
ENST00000392343.3,CCDC57
ENST00000392349.9,ORMDL1
ENST00000392351.8,HOMER3
ENST00000392358.6,GPS1
ENST00000392359.8,CENPX
ENST00000392370.8,CALCRL
ENST00000392373.7,STX2
ENST00000392386.8,CRLF1
ENST00000392391.7,PIGX
ENST00000392403.8,ASH1L
ENST00000392414.7,PKLR
ENST00000392415.6,UBE2E3
ENST00000392452.3,MB21D2
ENST00000392455.9,CCDC50
ENST00000392465.7,RNF34
ENST00000392476.6,SEC14L1
ENST00000392481.6,RFC4
ENST00000392487.1,LENEP
ENST00000392491.6,PKIB
ENST00000392492.7,AANAT
ENST00000392499.6,CRYGS
ENST00000392507.7,OSBPL7
ENST00000392509.6,DYNLL1
ENST00000392519.7,TMEM121
ENST00000392521.7,CIT
ENST00000392522.7,TEDC1
ENST00000392524.6,HNRNPA3
ENST00000392533.8,TAOK3
ENST00000392539.4,HOXD13
ENST00000392549.6,RNFT2
ENST00000392552.6,GPR155
ENST00000392568.7,NUDT14
ENST00000392588.5,WASF1
ENST00000392593.8,PLD4
ENST00000392594.7,THYN1
ENST00000392607.7,ADGRA1
ENST00000392619.2,CD300E
ENST00000392621.6,CD300LB
ENST00000392634.9,INF2
ENST00000392640.6,METTL5
ENST00000392644.9,ARMC2
ENST00000392650.8,SDK2
ENST00000392653.3,SPRR2A
ENST00000392664.2,KCNJ1
ENST00000392672.8,RAD9B
ENST00000392676.8,ABCA5
ENST00000392679.5,TIRAP
ENST00000392690.3,B3GALT1
ENST00000392701.8,GALNT3
ENST00000392708.9,STT3A
ENST00000392711.5,PRKAR1A
ENST00000392750.7,PDCD10
ENST00000392766.6,ZBBX
ENST00000392779.6,B3GALNT1
ENST00000392783.7,BAZ2B
ENST00000392790.6,CUZD1
ENST00000392793.5,TECTA
ENST00000392806.4,TMEM119
ENST00000392811.6,SMARCD3
ENST00000392825.8,GALNT13
ENST00000392827.2,RNF208
ENST00000392837.9,RIC8B
ENST00000392842.5,RFX4
ENST00000392863.6,SMIM8
ENST00000392870.3,GRK5
ENST00000392872.8,TDG
ENST00000392876.8,NT5DC3
ENST00000392886.6,CSH2
ENST00000392894.7,RNF13
ENST00000392915.6,MAP3K19
ENST00000392920.8,EVL
ENST00000392927.7,SYCP3
ENST00000392951.9,TAGLN
ENST00000392959.5,LCA5
ENST00000392971.6,NBPF20
ENST00000392979.7,ANO4
ENST00000392982.8,VWA2
ENST00000392993.7,GK5
ENST00000393035.6,FAIM
ENST00000393038.2,PTRH2
ENST00000393045.7,PIAS3
ENST00000393047.8,NKAPD1
ENST00000393056.8,DBH
ENST00000393066.7,TRIM37
ENST00000393067.8,POU2AF1
ENST00000393077.2,VTI1A
ENST00000393078.4,SERPINA3
ENST00000393079.3,SLC35G2
ENST00000393085.4,MTPN
ENST00000393094.7,CUL5
ENST00000393106.6,STEAP3
ENST00000393114.7,CYREN
ENST00000393119.6,MKS1
ENST00000393140.6,PRIMA1
ENST00000393167.7,RABL2A
ENST00000393193.6,NME1-NME2
ENST00000393196.7,NME1
ENST00000393203.3,PTGFRN
ENST00000393208.6,BANP
ENST00000393216.2,CFAP77
ENST00000393217.7,LRRIQ1
ENST00000393218.6,LGMN
ENST00000393229.4,NTNG2
ENST00000393232.6,NRF1
ENST00000393238.7,TMCC1
ENST00000393261.8,FBXW9
ENST00000393276.7,DENND2C
ENST00000393284.7,CAPS2
ENST00000393295.7,ISY1
ENST00000393305.5,RAB43
ENST00000393316.8,BCL2L15
ENST00000393330.6,TSPAN8
ENST00000393346.8,PICALM
ENST00000393352.7,FHL2
ENST00000393359.7,TGFBRAP1
ENST00000393381.3,HPF1
ENST00000393382.7,TTLL6
ENST00000393386.7,PTPRZ1
ENST00000393405.6,SNX11
ENST00000393409.2,PLXNA1
ENST00000393434.6,ALDH1L1
ENST00000393437.7,LONRF2
ENST00000393438.6,RUFY1
ENST00000393451.7,ST7
ENST00000393459.5,SFXN3
ENST00000393473.6,LIPT1
ENST00000393483.8,TSGA10
ENST00000393486.5,MDFIC
ENST00000393487.6,MGAT4A
ENST00000393504.5,CNGA3
ENST00000393537.5,ANKRD39
ENST00000393545.9,SPATA7
ENST00000393564.6,G6PD
ENST00000393567.7,HYDIN
ENST00000393593.8,IRF2
ENST00000393599.3,CDKN2D
ENST00000393600.8,FAM50A
ENST00000393630.8,MON2
ENST00000393638.5,DNASE1L1
ENST00000393655.4,TFAP2B
ENST00000393674.6,FBXO8
ENST00000393693.7,SNCB
ENST00000393695.7,NUMA1
ENST00000393700.8,RENBP
ENST00000393708.3,FDX2
ENST00000393721.5,ARHGAP4
ENST00000393743.8,DDX60
ENST00000393752.3,DRD1
ENST00000393759.6,CD8B
ENST00000393774.7,LRRC74A
ENST00000393784.8,ERGIC1
ENST00000393791.8,ARHGAP9
ENST00000393792.3,UBTD2
ENST00000393795.7,PSMC3IP
ENST00000393796.4,PPAN-P2RY11
ENST00000393801.7,PPP6R3
ENST00000393818.3,COASY
ENST00000393825.5,NDUFA4L2
ENST00000393829.6,ATP6V0A1
ENST00000393847.6,DPEP2
ENST00000393860.7,RAB5C
ENST00000393868.7,SUCLG1
ENST00000393869.8,MAGEA12
ENST00000393883.6,ZNF559
ENST00000393892.8,CNP
ENST00000393897.6,REG3G
ENST00000393917.6,TAGLN3
ENST00000393927.9,ZNF414
ENST00000393929.5,CCNG1
ENST00000393931.8,JUP
ENST00000393946.6,SYT12
ENST00000393956.9,FBXW7
ENST00000393975.4,C1QTNF2
ENST00000393976.6,KRT15
ENST00000393985.8,CXorf40A
ENST00000393989.1,KRT35
ENST00000394001.1,KRT34
ENST00000394003.7,DCTN1
ENST00000394008.1,KRTAP9-9
ENST00000394009.5,BBOF1
ENST00000394014.2,KRTAP4-12
ENST00000394015.3,KRTAP2-4
ENST00000394048.9,ESYT1
ENST00000394052.5,KRT222
ENST00000394053.7,MTHFD2
ENST00000394077.8,RPL24
ENST00000394095.7,SENP7
ENST00000394106.6,CMTM4
ENST00000394110.7,PPP2R5D
ENST00000394123.7,G3BP1
ENST00000394128.7,MED24
ENST00000394140.9,NIT2
ENST00000394143.6,ADGRG4
ENST00000394152.7,ZSCAN25
ENST00000394162.5,ST3GAL6
ENST00000394166.8,NR2F2
ENST00000394175.6,GSDMB
ENST00000394180.6,CLDND1
ENST00000394186.3,ATP5MF
ENST00000394191.3,OR5H8
ENST00000394196.9,CHD2
ENST00000394205.7,SCOC
ENST00000394222.8,ARL13B
ENST00000394231.8,MIEN1
ENST00000394232.5,SV2B
ENST00000394235.6,ELF2
ENST00000394236.8,PROS1
ENST00000394249.8,PRC1
ENST00000394252.4,METTL7B
ENST00000394253.7,USP49
ENST00000394258.6,RCCD1
ENST00000394264.7,FAM122A
ENST00000394282.8,NDRG4
ENST00000394303.8,CACNB1
ENST00000394308.8,ASNS
ENST00000394319.8,LHX6
ENST00000394323.3,ERV3-1
ENST00000394329.7,FAT4
ENST00000394334.7,STK26
ENST00000394391.9,CIAPIN1
ENST00000394412.8,KIF7
ENST00000394420.9,RSPRY1
ENST00000394422.8,UTP14A
ENST00000394427.3,QRFPR
ENST00000394434.7,LARS
ENST00000394440.8,CCT4
ENST00000394456.10,GTF2F1
ENST00000394458.7,ANKLE1
ENST00000394468.7,HEPACAM2
ENST00000394480.6,NTRK3
ENST00000394485.5,MT1X
ENST00000394507.5,KRIT1
ENST00000394519.5,RNF14
ENST00000394549.7,DNASE1L3
ENST00000394552.3,MCTS2P
ENST00000394555.6,EFEMP1
ENST00000394566.5,SLFN11
ENST00000394571.3,PNPLA1
ENST00000394573.6,SLC28A1
ENST00000394576.3,PCDHGA2
ENST00000394607.7,ELOVL6
ENST00000394618.7,LGALS12
ENST00000394620.2,CCL8
ENST00000394631.7,GAR1
ENST00000394634.6,CFI
ENST00000394636.9,IRX5
ENST00000394650.7,MCUB
ENST00000394654.3,RUNDC3B
ENST00000394657.12,AKTIP
ENST00000394666.7,ACYP2
ENST00000394668.2,RPL34
ENST00000394671.7,TMCO6
ENST00000394684.8,SGMS2
ENST00000394688.7,BRD7
ENST00000394697.6,ADCY7
ENST00000394705.3,GPR75
ENST00000394709.2,HSPA2
ENST00000394718.4,AKAP5
ENST00000394725.3,SIAH1
ENST00000394729.6,PRKCD
ENST00000394730.7,GSTCD
ENST00000394752.8,SFMBT1
ENST00000394767.3,CXXC4
ENST00000394773.6,EML3
ENST00000394780.8,ALG13
ENST00000394807.4,ZBTB3
ENST00000394809.9,MYLK3
ENST00000394810.3,SYNPO2L
ENST00000394815.3,KRT80
ENST00000394817.7,SIL1
ENST00000394834.7,SAMD13
ENST00000394835.7,EFCAB5
ENST00000394836.7,RAB3IL1
ENST00000394854.8,PPP3CA
ENST00000394855.7,DNAJA4
ENST00000394859.8,ANKRD13B
ENST00000394876.7,TRMT10A
ENST00000394885.8,RCN2
ENST00000394886.7,CDC23
ENST00000394894.8,KIF20A
ENST00000394900.7,TKFC
ENST00000394905.2,CCL26
ENST00000394907.8,NRG4
ENST00000394908.9,FLOT2
ENST00000394936.8,PSAP
ENST00000394942.2,WDR89
ENST00000394945.6,SPOCK1
ENST00000394951.5,BCKDK
ENST00000394957.8,VSIR
ENST00000394963.9,SMARCD1
ENST00000394965.6,ALAS1
ENST00000394967.3,SP9
ENST00000394975.3,VKORC1
ENST00000394976.4,C5orf24
ENST00000394980.5,MMRN1
ENST00000395003.5,JADE2
ENST00000395018.6,CPLX3
ENST00000395040.6,MATK
ENST00000395048.6,CYP1A1
ENST00000395052.8,GRM2
ENST00000395064.3,ZBTB9
ENST00000395065.8,NXF3
ENST00000395068.9,GRINA
ENST00000395074.6,LPXN
ENST00000395076.9,PPM1A
ENST00000395079.2,OR10W1
ENST00000395116.1,GPR135
ENST00000395131.5,PFDN6
ENST00000395145.3,CLDN3
ENST00000395159.7,TIMM9
ENST00000395176.3,DNAJC30
ENST00000395184.6,ARHGAP24
ENST00000395211.6,TMOD1
ENST00000395216.3,ZNF785
ENST00000395224.6,TBX6
ENST00000395246.5,CDC42SE2
ENST00000395254.8,ZNF365
ENST00000395276.6,CALN1
ENST00000395284.8,CDK1
ENST00000395288.6,KBTBD4
ENST00000395297.6,FAM135B
ENST00000395307.6,IZUMO4
ENST00000395314.8,KTN1
ENST00000395321.6,ALDOC
ENST00000395323.9,LBH
ENST00000395324.6,VDR
ENST00000395325.7,DNAJC6
ENST00000395326.8,CRCP
ENST00000395340.5,DIDO1
ENST00000395347.1,SLC16A9
ENST00000395353.5,MVP
ENST00000395386.6,PHF20L1
ENST00000395388.7,HLA-DRA
ENST00000395395.7,ZNF169
ENST00000395407.7,PAQR5
ENST00000395418.7,IFT20
ENST00000395422.4,CHCHD2
ENST00000395443.7,QRICH1
ENST00000395468.9,MAPK1IP1L
ENST00000395471.7,PSPH
ENST00000395472.2,SOCS4
ENST00000395473.7,LGALS9
ENST00000395474.7,WDR6
ENST00000395503.8,ATP2A1
ENST00000395510.6,TWF1
ENST00000395511.7,DHRS7B
ENST00000395526.9,ASAH2
ENST00000395527.8,SPECC1
ENST00000395544.9,ULK2
ENST00000395547.6,ATXN2L
ENST00000395550.7,SLC26A6
ENST00000395555.7,ALDH3A1
ENST00000395572.6,SUN3
ENST00000395601.7,SNTB1
ENST00000395609.5,SULT1A1
ENST00000395633.5,ATP5F1D
ENST00000395647.6,SLC5A10
ENST00000395655.8,TBRG4
ENST00000395665.9,FBXW10
ENST00000395671.9,TRIM16L
ENST00000395675.5,FOXO3B
ENST00000395678.7,TYMP
ENST00000395686.8,ERO1A
ENST00000395694.7,CCDC51
ENST00000395699.5,PURB
ENST00000395715.7,TRPS1
ENST00000395737.2,ADM2
ENST00000395743.8,BTC
ENST00000395744.7,PPP6R2
ENST00000395748.8,AREG
ENST00000395761.4,CXCL1
ENST00000395787.4,APIP
ENST00000395792.7,AFP
ENST00000395799.8,TNRC6A
ENST00000395810.5,RASGEF1A
ENST00000395825.4,ZNF287
ENST00000395833.7,LMO2
ENST00000395834.5,CDKL1
ENST00000395842.3,PANX2
ENST00000395860.7,VCPKMT
ENST00000395862.7,ATP6V1C1
ENST00000395863.8,BMP7
ENST00000395878.8,UBFD1
ENST00000395889.6,TEX11
ENST00000395891.7,HECW1
ENST00000395892.5,CLIC1
ENST00000395906.7,CDRT1
ENST00000395913.7,AURKA
ENST00000395923.5,NCALD
ENST00000395925.8,GLI3
ENST00000395930.6,TEKT3
ENST00000395952.8,ABHD16A
ENST00000395957.6,YWHAZ
ENST00000395961.7,BCAS1
ENST00000395965.8,FAM172A
ENST00000395987.8,CASC1
ENST00000396005.8,SLC5A12
ENST00000396009.7,NFATC2
ENST00000396024.7,ANXA2
ENST00000396026.7,ZNF133
ENST00000396037.8,ST8SIA1
ENST00000396048.6,ZNF501
ENST00000396049.5,MOB1A
ENST00000396056.7,ZNF35
ENST00000396057.6,FOXB1
ENST00000396060.7,GTF2A2
ENST00000396065.3,GCNT3
ENST00000396073.3,ENAM
ENST00000396077.8,ZNF445
ENST00000396081.5,HERPUD2
ENST00000396094.6,ODAM
ENST00000396124.9,NDUFAF6
ENST00000396128.8,KLHL28
ENST00000396137.5,JMY
ENST00000396147.5,ZNF418
ENST00000396153.7,FAF1
ENST00000396154.7,ZNF586
ENST00000396161.10,ZNF134
ENST00000396168.1,PTPN5
ENST00000396169.7,CCK
ENST00000396184.7,PDE1C
ENST00000396194.6,GEM
ENST00000396197.8,UEVLD
ENST00000396212.6,CCP110
ENST00000396275.2,MRGPRX3
ENST00000396292.8,TRPM3
ENST00000396302.7,GSG1
ENST00000396308.3,VAMP1
ENST00000396319.6,TAX1BP1
ENST00000396328.5,WDR72
ENST00000396330.6,SNX16
ENST00000396333.3,GPRC5D
ENST00000396334.8,MYD88
ENST00000396355.5,NDE1
ENST00000396356.7,SOX6
ENST00000396365.6,LILRA6
ENST00000396368.8,MARF1
ENST00000396373.8,ETV6
ENST00000396385.4,MPV17L
ENST00000396391.5,ELMO2
ENST00000396394.6,PSMA1
ENST00000396396.6,PGM5
ENST00000396398.8,NAGA
ENST00000396400.4,PRH2
