celltype,p,coefs,ctd_level,branch,fdr
Adult_Gastric_chief_cell,0.9595,0.000116497698894081,3,Great Ape,0.991483333333333
Adult_Basal_cell,0.9638,-0.00030129460306989,3,Homo-Pan,0.991897520661157
Adult_Stratified_epithelial_cell,0.9648,-0.000266149795575386,3,Homo-Pan,0.991897520661157
Adult_Fasciculata_cell,0.9664,-0.000139403402947804,3,Great Ape,0.991897520661157
Fetus_Pancreas_exocrine_cell,0.9666,6.38053962387934e-05,3,Primate,0.991897520661157
Adult_Fibroblast,0.9679,5.79211853325242e-05,3,Human,0.991897520661157
Adult_Mast_cell,0.9701,4.82622666848769e-05,3,Haplorhine,0.992511551155115
Adult_Fetal_acinar_cell,0.9754,-0.000204569724503517,3,Homo-Pan,0.996052287581699
Fetus_Intercalated_cell,0.9797,-9.56098390567848e-05,3,Homo-Pan,0.996052287581699
Adult_Enterocyte_progenitor,0.9797,2.41198181259355e-05,3,Primate,0.996052287581699
HESC_Primordial_germ_cell,0.9816,-7.43953498183796e-05,3,Homo-Pan,0.996052287581699
Adult_Basal_cell,0.9817,-8.36437201059692e-05,3,Human,0.996052287581699
Fetus_Enterocyte,0.9832,8.2622928109996e-05,3,Homo-Pan,0.996052287581699
Adult_Fetal_epithelial_progenitor,0.9849,0.000151446943073435,3,Homo-Pan,0.996146818923328
Fetus_Fetal_mesenchymal_progenitor,0.9868,1.93343639469311e-05,3,Human,0.996442996742671
Adult_Loop_of_Henle,0.9887,1.92062786906394e-05,3,Haplorhine,0.996738211382114
Fetus_Primordial_germ_cell,0.9924,9.56074005203412e-05,3,Homo-Pan,0.998732576985413
Adult_Fetal_acinar_cell,0.9939,1.27949990353295e-05,3,Primate,0.998732576985413
Adult_Macrophage,0.9956,-1.21967809616592e-05,3,Homo-Pan,0.998822006472492
Adult_T_cell,0.9992,4.99197058125964e-06,3,Homo-Pan,0.9995
Fetus_Fetal_fibroblast,0.9995,-1.02459033477945e-06,3,Human,0.9995
